2023-12-28,176.0,178.39999389648438,174.0,176.8000030517578,176.8000030517578,265641
2023-12-31,176.8000030517578,178.60000610351562,176.60000610351562,177.39999389648438,177.39999389648438,88537
2024-01-01,177.39999389648438,193.0,176.8000030517578,181.39999389648438,181.39999389648438,499303
