2023-12-28,44.95000076293945,45.400001525878906,44.70000076293945,44.79999923706055,44.79999923706055,354888
2023-12-31,44.79999923706055,45.099998474121094,44.25,44.25,44.25,290812
2024-01-01,44.20000076293945,45.45000076293945,43.79999923706055,45.0,45.0,602887
