2023-12-28,34.20000076293945,34.20000076293945,32.0,33.0,33.0,12289
2023-12-31,33.70000076293945,33.900001525878906,31.049999237060547,31.5,31.5,25808
2024-01-01,31.200000762939453,33.0,30.25,33.0,33.0,36199
